OrderID,CustomerID,ProductID,Quantity,Date and time of purchase,Delivery time,Delivery Status
4588,129,56,1,2024-09-02 14:17:23,2024-09-05 14:17:23,Delivered
4589,349,60,1,2024-06-27 02:21:07,,Cancelled
4590,400,16,4,2024-10-01 06:25:42,2024-10-03 06:25:42,Delivered
4591,432,68,1,2024-08-02 19:13:34,2024-08-06 19:13:34,Delivered
4592,408,4,1,2024-04-07 08:42:10,2024-04-13 08:42:10,Delivered
4593,299,28,4,2024-08-10 20:12:08,2024-08-12 20:12:08,Delivered
4594,8,73,2,2024-06-10 03:22:29,2024-06-12 03:22:29,Delivered
4595,106,64,4,2024-06-13 18:15:50,2024-06-20 18:15:50,Delivered
4596,272,51,3,2024-02-11 22:18:03,2024-02-14 22:18:03,Delivered
4597,281,74,2,2024-08-17 03:42:57,2024-08-19 03:42:57,Delivered
4598,14,19,4,2024-04-30 23:51:19,2024-05-07 23:51:19,Delivered
4599,442,60,5,2024-09-07 10:53:22,2024-09-12 10:53:22,Delivered
4600,298,36,1,2024-05-08 05:47:14,,Cancelled
4601,153,6,4,2024-06-11 21:05:17,2024-06-18 21:05:17,Delivered
4602,445,71,3,2024-01-12 12:31:22,,Cancelled
4603,458,57,1,2024-08-26 11:05:54,2024-09-02 11:05:54,Delivered
4604,454,3,3,2024-04-23 23:28:27,2024-04-27 23:28:27,Delivered
4605,14,4,1,2024-06-16 21:39:41,2024-06-21 21:39:41,Delivered
4606,344,65,5,2024-04-29 00:31:42,,Cancelled
4607,249,28,2,2024-08-25 05:31:09,2024-08-29 05:31:09,Delivered
4608,213,58,5,2024-06-12 12:38:25,,Cancelled
4609,411,43,3,2024-09-02 04:34:41,2024-09-08 04:34:41,Delivered
4610,334,44,5,2024-02-12 13:11:20,,Cancelled
4611,129,63,5,2024-05-11 14:41:03,2024-05-18 14:41:03,Delivered
4612,39,72,1,2024-02-12 06:51:09,2024-02-18 06:51:09,Delivered
4613,328,74,1,2024-10-13 18:05:39,2024-10-16 18:05:39,Delivered
4614,83,22,5,2024-04-18 01:47:13,2024-04-21 01:47:13,Delivered
4615,204,4,1,2024-10-27 08:06:09,2024-10-30 08:06:09,Delivered
4616,373,10,5,2024-10-10 13:22:51,2024-10-14 13:22:51,Delivered
4617,194,54,2,2024-08-01 09:52:02,,Cancelled
4618,29,39,5,2024-03-31 23:48:39,2024-04-04 23:48:39,Delivered
4619,38,20,1,2024-04-20 01:00:27,2024-04-27 01:00:27,Delivered
4620,224,25,2,2024-09-08 03:01:00,2024-09-14 03:01:00,Delivered
4621,347,59,3,2024-10-09 23:47:46,,Cancelled
4622,195,64,1,2024-07-26 16:01:46,2024-07-30 16:01:46,Delivered
4623,403,49,5,2024-04-05 05:30:37,,Cancelled
4624,25,67,5,2024-07-25 09:56:24,2024-07-28 09:56:24,Delivered
4625,139,73,4,2024-09-19 22:46:15,,Cancelled
4626,140,31,5,2024-02-19 02:15:43,2024-02-24 02:15:43,Delivered
4627,448,62,4,2024-09-10 22:59:28,,Cancelled
4628,256,59,5,2024-09-09 09:14:54,2024-09-15 09:14:54,Delivered
4629,217,42,5,2024-01-12 04:17:28,2024-01-14 04:17:28,Delivered
4630,76,30,1,2024-04-18 19:09:09,2024-04-20 19:09:09,Delivered
4631,301,58,3,2024-03-24 10:54:33,2024-03-29 10:54:33,Delivered
4632,245,3,2,2024-05-25 15:07:10,2024-05-31 15:07:10,Delivered
4633,57,64,3,2024-08-26 01:58:07,2024-09-01 01:58:07,Delivered
4634,144,11,5,2024-06-09 01:54:10,,Cancelled
4635,175,31,4,2024-04-04 04:47:50,,Cancelled
4636,310,30,3,2024-08-11 16:55:21,2024-08-14 16:55:21,Delivered
4637,129,38,5,2024-08-23 08:02:36,,Cancelled
4638,372,7,2,2024-02-17 03:12:55,2024-02-22 03:12:55,Delivered
4639,441,19,4,2024-07-05 04:58:20,,Cancelled
4640,117,25,2,2024-07-18 06:54:21,2024-07-23 06:54:21,Delivered
4641,359,26,2,2024-10-07 23:25:30,,Cancelled
4642,20,64,2,2024-01-11 10:41:09,2024-01-15 10:41:09,Delivered
4643,139,56,3,2024-10-23 01:13:46,2024-10-30 01:13:46,Delivered
4644,73,2,2,2024-06-05 21:49:50,2024-06-11 21:49:50,Delivered
4645,5,46,1,2024-07-27 13:47:16,,Cancelled
4646,298,66,4,2024-01-17 01:52:17,2024-01-21 01:52:17,Delivered
4647,6,9,4,2024-03-12 08:10:45,2024-03-15 08:10:45,Delivered
4648,49,80,4,2024-06-21 12:36:18,2024-06-24 12:36:18,Delivered
4649,197,32,3,2024-01-12 03:03:25,,Cancelled
4650,165,7,3,2024-07-18 22:59:29,2024-07-24 22:59:29,Delivered
4651,142,37,2,2024-07-05 11:19:37,2024-07-11 11:19:37,Delivered
4652,13,76,4,2024-01-06 11:14:58,2024-01-13 11:14:58,Delivered
4653,144,71,5,2024-03-16 21:12:26,,Cancelled
4654,386,8,3,2024-06-14 07:49:38,2024-06-20 07:49:38,Delivered
4655,218,59,2,2024-02-04 10:26:51,2024-02-07 10:26:51,Delivered
4656,404,37,1,2024-07-06 19:35:35,,Cancelled
4657,261,42,4,2024-06-27 02:29:17,2024-07-02 02:29:17,Delivered
4658,178,13,4,2024-05-21 16:22:04,2024-05-26 16:22:04,Delivered
4659,306,34,5,2024-04-25 21:54:01,2024-04-28 21:54:01,Delivered
4660,58,58,1,2024-03-29 20:31:31,2024-04-05 20:31:31,Delivered
4661,441,4,3,2024-08-15 07:26:33,,Cancelled
4662,233,78,4,2024-08-19 15:07:39,2024-08-25 15:07:39,Delivered
4663,246,40,5,2024-02-11 08:47:39,2024-02-17 08:47:39,Delivered
4664,328,34,2,2024-10-22 19:07:42,2024-10-28 19:07:42,Delivered
4665,84,62,5,2024-05-09 14:42:34,2024-05-13 14:42:34,Delivered
4666,95,54,4,2024-09-06 06:11:06,2024-09-09 06:11:06,Delivered
4667,353,25,1,2024-08-19 17:06:42,2024-08-26 17:06:42,Delivered
4668,376,39,4,2024-10-17 20:39:07,2024-10-19 20:39:07,Delivered
4669,316,22,3,2024-08-13 18:42:43,,Cancelled
4670,159,6,1,2024-02-03 19:41:59,,Cancelled
4671,390,78,3,2024-03-02 14:36:32,,Cancelled
4672,392,3,1,2024-02-05 23:31:26,2024-02-10 23:31:26,Delivered
4673,290,53,2,2024-10-31 13:13:24,2024-11-03 13:13:24,Delivered
4674,325,53,1,2024-03-08 15:37:10,2024-03-14 15:37:10,Delivered
4675,260,26,1,2024-06-09 17:54:11,2024-06-11 17:54:11,Delivered
4676,281,42,3,2024-05-07 01:53:01,2024-05-12 01:53:01,Delivered
4677,442,1,3,2024-06-06 04:33:43,2024-06-13 04:33:43,Delivered
4678,161,22,1,2024-08-02 07:00:45,2024-08-09 07:00:45,Delivered
4679,17,37,1,2024-07-10 07:46:01,2024-07-15 07:46:01,Delivered
4680,428,14,2,2024-10-08 21:59:15,2024-10-12 21:59:15,Delivered
4681,427,63,3,2024-08-07 21:45:39,2024-08-14 21:45:39,Delivered
4682,368,70,1,2024-05-30 14:41:54,2024-06-03 14:41:54,Delivered
4683,303,18,1,2024-10-28 06:34:21,2024-11-03 06:34:21,Delivered
4684,290,63,2,2024-01-27 01:38:36,2024-01-29 01:38:36,Delivered
4685,33,24,5,2024-03-13 16:08:56,2024-03-18 16:08:56,Delivered
4686,378,70,4,2024-08-25 10:08:24,,Cancelled
4687,91,69,1,2024-02-01 01:08:40,,Cancelled
4688,267,20,5,2024-01-29 04:59:41,2024-02-05 04:59:41,Delivered
4689,247,45,1,2024-10-03 01:30:39,2024-10-07 01:30:39,Delivered
4690,302,42,5,2024-05-06 11:32:15,2024-05-12 11:32:15,Delivered
4691,302,58,5,2024-06-21 18:59:05,2024-06-27 18:59:05,Delivered
4692,42,32,1,2024-02-28 03:08:43,2024-03-02 03:08:43,Delivered
4693,337,63,3,2024-03-27 01:44:59,2024-04-03 01:44:59,Delivered
4694,308,33,2,2024-07-18 23:17:05,2024-07-23 23:17:05,Delivered
4695,331,36,1,2024-03-17 00:08:31,2024-03-23 00:08:31,Delivered
4696,402,63,2,2024-05-03 05:28:16,2024-05-07 05:28:16,Delivered
4697,36,15,5,2024-02-05 00:12:43,2024-02-08 00:12:43,Delivered
4698,55,39,4,2024-08-09 17:04:30,,Cancelled
4699,89,30,5,2024-06-15 01:18:47,2024-06-17 01:18:47,Delivered
4700,139,34,1,2024-01-10 04:46:44,2024-01-15 04:46:44,Delivered
4701,461,42,5,2024-06-11 19:36:00,2024-06-15 19:36:00,Delivered
4702,347,66,3,2024-04-10 12:24:59,2024-04-14 12:24:59,Delivered
4703,102,71,4,2024-06-09 14:56:27,2024-06-12 14:56:27,Delivered
4704,127,11,4,2024-06-13 00:32:19,2024-06-20 00:32:19,Delivered
4705,232,52,5,2024-05-16 07:42:56,,Cancelled
4706,61,42,3,2024-04-23 16:00:15,2024-04-26 16:00:15,Delivered
4707,330,78,4,2024-04-21 20:10:41,,Cancelled
4708,425,77,3,2024-06-29 20:15:23,2024-07-04 20:15:23,Delivered
4709,240,12,1,2024-01-21 18:48:18,2024-01-24 18:48:18,Delivered
4710,313,65,4,2024-01-12 12:11:43,2024-01-16 12:11:43,Delivered
4711,437,56,2,2024-02-25 16:25:42,2024-03-03 16:25:42,Delivered
4712,374,77,5,2024-01-23 15:34:41,2024-01-27 15:34:41,Delivered
4713,358,7,3,2024-10-15 05:27:44,,Cancelled
4714,332,52,5,2024-10-30 16:00:17,,Cancelled
4715,419,23,2,2024-09-10 20:05:13,2024-09-16 20:05:13,Delivered
4716,213,52,1,2024-03-15 03:38:16,2024-03-22 03:38:16,Delivered
4717,2,9,1,2024-02-15 20:19:26,,Cancelled
4718,452,19,2,2024-08-23 00:42:34,2024-08-27 00:42:34,Delivered
4719,374,31,3,2024-02-14 12:01:13,,Cancelled
4720,166,57,4,2024-09-16 00:13:44,2024-09-23 00:13:44,Delivered
4721,118,23,5,2024-06-04 06:11:47,2024-06-08 06:11:47,Delivered
4722,438,38,4,2024-03-30 16:35:20,2024-04-05 16:35:20,Delivered
4723,159,30,4,2024-03-15 21:20:24,2024-03-19 21:20:24,Delivered
4724,224,45,1,2024-04-05 00:24:00,2024-04-11 00:24:00,Delivered
4725,26,70,5,2024-07-02 23:08:53,,Cancelled
4726,393,63,5,2024-05-02 11:31:35,2024-05-07 11:31:35,Delivered
4727,341,77,5,2024-07-23 20:49:15,2024-07-30 20:49:15,Delivered
4728,301,57,2,2024-09-27 15:45:17,2024-10-04 15:45:17,Delivered
4729,273,19,3,2024-02-08 16:50:55,2024-02-14 16:50:55,Delivered
4730,99,80,1,2024-08-22 14:53:35,2024-08-28 14:53:35,Delivered
4731,293,50,4,2024-02-07 02:19:34,2024-02-13 02:19:34,Delivered
4732,423,28,4,2024-10-03 22:34:36,2024-10-06 22:34:36,Delivered
4733,277,68,2,2024-11-03 13:03:42,2024-11-06 13:03:42,Delivered
4734,426,79,4,2024-09-17 00:36:13,,Cancelled
4735,209,38,4,2024-05-16 13:42:08,,Cancelled
4736,440,68,2,2024-08-15 23:14:25,2024-08-19 23:14:25,Delivered
4737,390,50,5,2024-05-28 06:06:09,2024-06-02 06:06:09,Delivered
4738,140,70,2,2024-11-03 00:18:35,2024-11-10 00:18:35,Delivered
4739,164,33,1,2024-07-22 14:00:49,2024-07-27 14:00:49,Delivered
4740,87,49,5,2024-08-01 16:33:56,2024-08-03 16:33:56,Delivered
4741,105,16,2,2024-03-28 15:32:10,,Cancelled
4742,454,54,1,2024-07-29 17:03:00,2024-08-03 17:03:00,Delivered
4743,117,76,2,2024-01-03 14:04:43,2024-01-10 14:04:43,Delivered
4744,54,46,4,2024-10-04 22:38:30,2024-10-07 22:38:30,Delivered
4745,138,8,3,2024-03-15 09:30:43,2024-03-18 09:30:43,Delivered
4746,124,59,5,2024-11-03 03:39:45,2024-11-10 03:39:45,Delivered
4747,407,55,5,2024-03-05 03:30:32,2024-03-08 03:30:32,Delivered
4748,205,62,2,2024-07-16 23:38:44,,Cancelled
4749,253,65,5,2024-02-29 18:17:35,,Cancelled
4750,366,62,5,2024-07-11 17:06:35,2024-07-15 17:06:35,Delivered
4751,254,13,2,2024-10-24 09:08:38,2024-10-26 09:08:38,Delivered
4752,167,11,5,2024-06-14 03:12:48,2024-06-16 03:12:48,Delivered
4753,342,16,2,2024-09-08 20:11:48,2024-09-13 20:11:48,Delivered
4754,117,55,2,2024-03-27 13:10:24,2024-03-31 13:10:24,Delivered
4755,377,30,4,2024-07-09 04:52:34,,Cancelled
4756,155,22,3,2024-03-02 02:25:49,,Cancelled
4757,357,63,5,2024-03-04 11:18:53,2024-03-06 11:18:53,Delivered
4758,80,8,1,2024-06-12 14:40:40,2024-06-14 14:40:40,Delivered
4759,362,6,5,2024-09-09 20:35:48,2024-09-13 20:35:48,Delivered
4760,118,54,1,2024-09-05 19:41:58,,Cancelled
4761,167,28,2,2024-05-24 08:44:22,,Cancelled
4762,363,73,3,2024-05-07 23:47:16,2024-05-13 23:47:16,Delivered
4763,204,73,1,2024-06-27 23:31:58,2024-07-02 23:31:58,Delivered
4764,428,40,5,2024-04-06 20:34:21,2024-04-12 20:34:21,Delivered
4765,321,14,5,2024-09-17 08:01:00,2024-09-24 08:01:00,Delivered
4766,151,17,3,2024-01-27 11:31:53,2024-01-29 11:31:53,Delivered
4767,53,78,2,2024-01-26 02:43:22,,Cancelled
4768,374,26,2,2024-11-04 09:55:25,,Cancelled
4769,68,42,4,2024-10-21 06:57:11,,Cancelled
4770,444,37,4,2024-09-13 04:45:52,2024-09-16 04:45:52,Delivered
4771,248,74,3,2024-01-12 06:24:51,2024-01-19 06:24:51,Delivered
4772,351,16,5,2024-04-21 18:31:42,2024-04-25 18:31:42,Delivered
4773,184,73,5,2024-02-14 20:52:37,2024-02-21 20:52:37,Delivered
4774,220,34,5,2024-02-06 15:47:20,,Cancelled
4775,197,37,5,2024-07-16 00:25:18,2024-07-23 00:25:18,Delivered
4776,242,80,4,2024-07-09 10:30:31,,Cancelled
4777,84,14,2,2024-03-19 04:16:16,2024-03-24 04:16:16,Delivered
4778,446,72,3,2024-03-01 10:36:34,2024-03-07 10:36:34,Delivered
4779,60,26,2,2024-09-11 16:15:07,2024-09-15 16:15:07,Delivered
4780,232,79,4,2024-09-14 09:53:59,,Cancelled
4781,280,26,4,2024-10-01 18:54:03,,Cancelled
4782,275,54,2,2024-02-14 08:39:44,2024-02-17 08:39:44,Delivered
4783,328,70,1,2024-09-17 15:01:42,2024-09-24 15:01:42,Delivered
4784,316,40,5,2024-04-01 03:09:10,,Cancelled
4785,334,40,2,2024-09-18 08:46:48,2024-09-20 08:46:48,Delivered
4786,124,43,2,2024-06-20 12:54:26,2024-06-23 12:54:26,Delivered
4787,18,12,1,2024-03-09 17:50:56,2024-03-12 17:50:56,Delivered
4788,246,80,5,2024-03-22 09:20:18,2024-03-24 09:20:18,Delivered
4789,434,35,5,2024-09-07 21:30:36,2024-09-14 21:30:36,Delivered
4790,184,80,3,2024-09-08 14:09:16,2024-09-11 14:09:16,Delivered
4791,460,12,1,2024-04-17 00:35:36,2024-04-22 00:35:36,Delivered
4792,166,7,3,2024-02-12 21:08:29,,Cancelled
4793,113,59,5,2024-03-22 19:38:47,2024-03-24 19:38:47,Delivered
4794,405,10,4,2024-04-14 19:45:46,2024-04-19 19:45:46,Delivered
4795,19,53,4,2024-02-24 11:18:51,2024-02-26 11:18:51,Delivered
4796,174,62,3,2024-02-16 10:07:02,2024-02-23 10:07:02,Delivered
4797,115,3,1,2024-11-04 21:54:04,,Cancelled
4798,97,40,3,2024-06-04 11:57:31,2024-06-10 11:57:31,Delivered
4799,312,24,3,2024-09-13 20:27:46,2024-09-15 20:27:46,Delivered
4800,395,36,3,2024-03-23 12:12:45,,Cancelled
4801,461,63,4,2024-04-23 11:15:03,2024-04-30 11:15:03,Delivered
4802,265,50,4,2024-10-09 23:56:06,,Cancelled
4803,391,33,2,2024-03-10 18:17:07,2024-03-17 18:17:07,Delivered
4804,248,50,1,2024-02-21 00:24:14,2024-02-26 00:24:14,Delivered
4805,302,19,1,2024-01-30 09:07:51,,Cancelled
4806,282,36,2,2024-07-29 18:57:10,,Cancelled
4807,175,18,3,2024-05-06 08:32:37,2024-05-11 08:32:37,Delivered
4808,252,14,1,2024-02-14 10:59:55,,Cancelled
4809,451,6,3,2024-06-06 14:50:11,2024-06-13 14:50:11,Delivered
4810,431,60,2,2024-10-05 17:36:33,,Cancelled
4811,390,55,3,2024-07-18 01:14:51,2024-07-21 01:14:51,Delivered
4812,116,27,3,2024-07-02 19:29:27,,Cancelled
4813,254,43,2,2024-10-11 12:00:58,2024-10-18 12:00:58,Delivered
4814,361,33,1,2024-02-17 08:45:23,2024-02-23 08:45:23,Delivered
4815,240,77,4,2024-05-12 04:13:01,2024-05-18 04:13:01,Delivered
4816,292,65,2,2024-10-16 18:52:03,,Cancelled
4817,437,52,5,2024-08-28 16:08:58,,Cancelled
4818,35,27,1,2024-05-22 18:58:23,2024-05-24 18:58:23,Delivered
4819,343,70,2,2024-08-06 13:29:09,2024-08-10 13:29:09,Delivered
4820,425,4,2,2024-05-09 18:59:16,,Cancelled
4821,215,69,3,2024-02-19 20:23:54,2024-02-24 20:23:54,Delivered
4822,73,48,5,2024-01-01 14:43:59,2024-01-03 14:43:59,Delivered
4823,375,46,2,2024-03-21 16:37:21,2024-03-26 16:37:21,Delivered
4824,93,35,4,2024-09-29 09:45:14,2024-10-03 09:45:14,Delivered
4825,314,7,2,2024-07-22 11:32:45,2024-07-29 11:32:45,Delivered
4826,179,36,4,2024-06-22 09:12:26,2024-06-27 09:12:26,Delivered
4827,433,58,4,2024-02-01 12:57:50,,Cancelled
4828,180,60,5,2024-05-23 23:33:45,2024-05-29 23:33:45,Delivered
4829,58,60,3,2024-11-03 21:08:45,2024-11-07 21:08:45,Delivered
4830,327,20,2,2024-02-23 22:51:47,2024-02-27 22:51:47,Delivered
4831,119,66,3,2024-08-31 04:42:23,,Cancelled
4832,400,10,2,2024-01-27 12:46:52,2024-01-29 12:46:52,Delivered
4833,201,53,5,2024-08-29 07:40:27,2024-09-03 07:40:27,Delivered
4834,357,10,2,2024-05-29 16:31:07,2024-06-02 16:31:07,Delivered
4835,340,63,4,2024-08-31 19:56:33,2024-09-07 19:56:33,Delivered
4836,405,22,3,2024-07-09 05:04:52,2024-07-13 05:04:52,Delivered
4837,24,24,2,2024-09-05 19:39:54,2024-09-12 19:39:54,Delivered
4838,142,71,5,2024-01-02 01:01:17,,Cancelled
4839,189,66,3,2024-07-02 03:29:23,2024-07-05 03:29:23,Delivered
4840,58,69,3,2024-03-07 21:22:24,2024-03-09 21:22:24,Delivered
4841,54,29,2,2024-02-21 18:21:33,2024-02-25 18:21:33,Delivered
4842,220,38,4,2024-07-24 13:27:30,,Cancelled
4843,459,18,2,2024-04-02 10:24:29,2024-04-05 10:24:29,Delivered
4844,53,8,1,2024-02-20 07:49:27,2024-02-26 07:49:27,Delivered
4845,284,51,4,2024-06-12 20:40:04,,Cancelled
4846,43,65,5,2024-05-03 07:38:38,2024-05-09 07:38:38,Delivered
4847,192,63,2,2024-04-16 16:23:00,,Cancelled
4848,165,8,3,2024-01-12 09:23:03,,Cancelled
4849,451,8,4,2024-10-04 02:31:07,2024-10-08 02:31:07,Delivered
4850,261,19,4,2024-02-18 00:50:18,2024-02-24 00:50:18,Delivered
4851,424,70,1,2024-04-03 16:36:49,,Cancelled
4852,60,20,2,2024-11-05 17:36:53,,Cancelled
4853,215,65,2,2024-01-31 06:47:35,2024-02-07 06:47:35,Delivered
4854,409,6,4,2024-06-14 12:06:20,,Cancelled
4855,403,73,3,2024-07-03 06:20:33,2024-07-07 06:20:33,Delivered
4856,155,45,1,2024-06-10 20:39:16,2024-06-12 20:39:16,Delivered
4857,368,44,2,2024-08-09 16:03:16,,Cancelled
4858,184,34,3,2024-03-16 15:32:37,2024-03-20 15:32:37,Delivered
4859,283,45,5,2024-04-03 17:57:42,,Cancelled
4860,188,35,3,2024-05-11 18:14:13,2024-05-14 18:14:13,Delivered
4861,115,41,4,2024-01-17 16:49:12,2024-01-23 16:49:12,Delivered
4862,187,65,3,2024-09-30 11:38:01,2024-10-05 11:38:01,Delivered
4863,275,38,3,2024-06-24 20:52:49,,Cancelled
4864,399,46,4,2024-07-12 19:59:42,,Cancelled
4865,113,35,1,2024-02-02 19:40:47,2024-02-05 19:40:47,Delivered
4866,253,72,2,2024-10-30 20:00:15,2024-11-05 20:00:15,Delivered
4867,302,43,4,2024-02-20 02:29:47,2024-02-26 02:29:47,Delivered
4868,53,38,1,2024-10-09 13:47:57,2024-10-13 13:47:57,Delivered
4869,100,48,2,2024-05-28 14:10:54,,Cancelled
4870,164,71,1,2024-06-03 13:52:58,2024-06-05 13:52:58,Delivered
4871,347,30,4,2024-01-31 16:33:12,2024-02-04 16:33:12,Delivered
4872,436,46,1,2024-02-26 18:16:03,,Cancelled
4873,24,5,2,2024-06-19 03:35:39,,Cancelled
4874,300,40,3,2024-01-20 13:53:31,,Cancelled
4875,311,10,3,2024-04-13 02:54:56,2024-04-19 02:54:56,Delivered
4876,43,2,1,2024-02-19 05:58:01,2024-02-21 05:58:01,Delivered
4877,461,51,3,2024-07-20 11:42:01,2024-07-27 11:42:01,Delivered
4878,393,46,5,2024-10-30 01:19:46,2024-11-03 01:19:46,Delivered
4879,282,47,2,2024-06-30 14:28:43,2024-07-05 14:28:43,Delivered
4880,434,30,5,2024-05-02 02:20:22,2024-05-09 02:20:22,Delivered
4881,94,72,2,2024-02-28 18:37:25,,Cancelled
4882,366,32,3,2024-06-22 07:13:48,,Cancelled
4883,58,24,1,2024-10-12 14:05:28,2024-10-15 14:05:28,Delivered
4884,246,61,5,2024-06-13 05:30:53,,Cancelled
4885,57,29,2,2024-06-02 05:11:44,2024-06-08 05:11:44,Delivered
4886,52,46,4,2024-09-25 22:45:53,2024-09-29 22:45:53,Delivered
4887,45,77,2,2024-06-22 16:37:40,2024-06-28 16:37:40,Delivered
4888,50,42,1,2024-03-22 22:01:18,2024-03-26 22:01:18,Delivered
4889,167,5,4,2024-10-29 20:01:55,,Cancelled
4890,371,79,5,2024-01-22 20:31:27,2024-01-25 20:31:27,Delivered
4891,241,67,1,2024-03-12 08:13:06,,Cancelled
4892,96,39,1,2024-02-01 06:22:19,2024-02-03 06:22:19,Delivered
4893,102,23,5,2024-04-08 18:13:59,,Cancelled
4894,152,36,2,2024-10-02 11:17:10,,Cancelled
4895,143,76,5,2024-09-14 20:54:47,,Cancelled
4896,447,37,5,2024-07-21 12:24:10,2024-07-27 12:24:10,Delivered
4897,444,59,2,2024-09-14 17:37:37,,Cancelled
4898,158,32,4,2024-06-22 20:39:31,2024-06-26 20:39:31,Delivered
4899,257,53,2,2024-07-24 23:27:56,2024-07-26 23:27:56,Delivered
4900,301,21,5,2024-10-23 01:29:18,2024-10-29 01:29:18,Delivered
4901,381,50,1,2024-02-01 15:38:43,2024-02-08 15:38:43,Delivered
4902,2,48,1,2024-01-26 07:09:44,2024-01-29 07:09:44,Delivered
4903,436,11,1,2024-04-23 14:53:26,,Cancelled
4904,151,73,4,2024-06-19 10:57:07,,Cancelled
4905,87,67,2,2024-10-06 07:03:21,,Cancelled
4906,342,59,4,2024-07-24 22:08:12,2024-07-26 22:08:12,Delivered
4907,383,45,3,2024-02-03 02:08:01,2024-02-06 02:08:01,Delivered
4908,282,32,3,2024-10-25 18:04:59,2024-10-28 18:04:59,Delivered
4909,353,75,4,2024-07-19 02:50:50,2024-07-25 02:50:50,Delivered
4910,100,72,3,2024-05-22 05:26:14,,Cancelled
4911,251,50,5,2024-02-15 01:06:19,2024-02-19 01:06:19,Delivered
4912,181,6,1,2024-11-01 05:40:03,,Cancelled
4913,375,24,4,2024-04-22 03:25:02,,Cancelled
4914,152,15,2,2024-08-11 14:47:13,2024-08-14 14:47:13,Delivered
4915,115,44,1,2024-09-22 12:54:38,2024-09-26 12:54:38,Delivered
4916,179,33,1,2024-04-30 03:32:56,,Cancelled
4917,37,34,5,2024-04-07 02:00:59,,Cancelled
4918,206,71,2,2024-03-21 17:25:57,2024-03-27 17:25:57,Delivered
4919,197,20,4,2024-05-25 07:38:48,2024-05-29 07:38:48,Delivered
4920,46,53,2,2024-09-03 05:50:28,2024-09-07 05:50:28,Delivered
4921,326,67,5,2024-09-06 21:28:21,2024-09-10 21:28:21,Delivered
4922,75,44,5,2024-06-26 07:42:36,2024-06-29 07:42:36,Delivered
4923,360,76,3,2024-09-24 00:36:38,2024-09-26 00:36:38,Delivered
4924,137,80,3,2024-02-28 02:42:32,2024-03-05 02:42:32,Delivered
4925,187,4,2,2024-03-24 17:46:23,,Cancelled
4926,167,63,5,2024-07-09 00:13:35,2024-07-11 00:13:35,Delivered
4927,253,74,3,2024-06-27 12:00:41,,Cancelled
4928,402,49,5,2024-08-14 12:11:18,2024-08-20 12:11:18,Delivered
4929,306,64,1,2024-07-19 20:02:56,2024-07-21 20:02:56,Delivered
4930,29,62,2,2024-06-30 16:31:46,2024-07-06 16:31:46,Delivered
4931,161,13,5,2024-03-10 20:48:56,,Cancelled
4932,34,73,2,2024-05-08 23:35:35,2024-05-10 23:35:35,Delivered
4933,42,34,3,2024-05-14 06:10:50,2024-05-18 06:10:50,Delivered
4934,346,20,5,2024-09-09 01:47:46,2024-09-13 01:47:46,Delivered
4935,215,18,1,2024-09-08 02:43:10,2024-09-15 02:43:10,Delivered
4936,211,29,2,2024-02-18 19:43:28,2024-02-22 19:43:28,Delivered
4937,153,27,1,2024-09-22 20:02:40,,Cancelled
4938,344,15,1,2024-04-26 16:18:08,,Cancelled
4939,269,71,1,2024-04-21 15:12:21,2024-04-27 15:12:21,Delivered
4940,181,64,2,2024-09-02 11:16:11,2024-09-08 11:16:11,Delivered
4941,416,76,1,2024-06-04 12:05:15,2024-06-08 12:05:15,Delivered
4942,349,74,5,2024-01-21 20:39:22,2024-01-27 20:39:22,Delivered
4943,348,1,1,2024-04-01 12:39:49,2024-04-03 12:39:49,Delivered
4944,43,71,3,2024-05-22 11:48:12,2024-05-25 11:48:12,Delivered
4945,158,56,2,2024-05-18 04:55:12,2024-05-24 04:55:12,Delivered
4946,214,5,1,2024-09-18 13:19:25,2024-09-23 13:19:25,Delivered
4947,414,13,1,2024-03-16 23:28:23,2024-03-19 23:28:23,Delivered
4948,345,56,2,2024-09-08 00:16:55,2024-09-14 00:16:55,Delivered
4949,296,24,5,2024-05-29 13:00:51,2024-06-03 13:00:51,Delivered
4950,162,9,3,2024-02-19 15:25:07,2024-02-26 15:25:07,Delivered
4951,167,10,4,2024-10-26 01:01:01,2024-11-02 01:01:01,Delivered
4952,333,7,5,2024-09-01 23:40:07,2024-09-03 23:40:07,Delivered
4953,173,56,1,2024-06-02 05:13:47,2024-06-05 05:13:47,Delivered
4954,84,64,5,2024-04-26 15:45:06,,Cancelled
4955,24,12,3,2024-02-02 13:47:32,,Cancelled
4956,220,20,3,2024-08-23 04:58:37,,Cancelled
4957,221,10,1,2024-08-24 23:34:05,,Cancelled
4958,95,65,4,2024-04-05 21:16:48,,Cancelled
4959,191,28,5,2024-05-19 17:35:08,2024-05-24 17:35:08,Delivered
4960,441,48,4,2024-07-18 15:48:46,2024-07-21 15:48:46,Delivered
4961,290,50,5,2024-05-17 04:31:33,2024-05-19 04:31:33,Delivered
4962,352,18,4,2024-07-02 18:01:20,2024-07-08 18:01:20,Delivered
4963,437,35,1,2024-09-28 08:58:10,,Cancelled
4964,425,57,3,2024-09-28 15:40:13,2024-10-03 15:40:13,Delivered
4965,460,16,2,2024-07-16 19:31:37,,Cancelled
4966,204,13,4,2024-02-11 04:34:30,2024-02-17 04:34:30,Delivered
